epoch,train_loss,lr
0,7.287205219268799,5.5e-06
epoch,train_loss,lr
1,6.072623014450073,0.0055044
epoch,train_loss,lr
2,4.998956203460693,0.0110033
epoch,train_loss,lr
3,4.5489524602890015,0.0165022
epoch,train_loss,lr
4,4.475875616073608,0.022001100000000003
epoch,train_loss,lr
5,4.345067262649536,0.02565784930203604
epoch,train_loss,lr
6,4.29055392742157,0.02487398367265553
epoch,train_loss,lr
7,4.150383472442627,0.02396824135031417
epoch,train_loss,lr
8,4.030163109302521,0.022950545837434305
epoch,train_loss,lr
9,4.039461255073547,0.021832047219021506
epoch,train_loss,lr
10,4.017119824886322,0.020625000000000004
epoch,train_loss,lr
11,3.9612385630607605,0.019342628842292257
epoch,train_loss,lr
12,4.022251069545746,0.017998983672655528
epoch,train_loss,lr
13,3.9864541888237,0.01660878574874419
epoch,train_loss,lr
14,3.9502569437026978,0.015187266369930237
epoch,train_loss,lr
15,3.922551393508911,0.013750000000000005
epoch,train_loss,lr
16,3.9837878346443176,0.012312733630069768
epoch,train_loss,lr
17,3.921447277069092,0.010891214251255808
epoch,train_loss,lr
18,3.8800458908081055,0.009501016327344474
epoch,train_loss,lr
19,3.9258521795272827,0.00815737115770775
epoch,train_loss,lr
20,3.8737191557884216,0.006875000000000003
epoch,train_loss,lr
21,3.846750855445862,0.005667952780978496
epoch,train_loss,lr
22,3.84453809261322,0.0045494541625657045
epoch,train_loss,lr
23,3.8862773776054382,0.0035317586496858323
epoch,train_loss,lr
24,3.909896194934845,0.002626016327344474
epoch,train_loss,lr
25,3.87056702375412,0.001842150697963968
epoch,train_loss,lr
26,3.7883180379867554,0.0011887499574142367
epoch,train_loss,lr
27,3.8743337988853455,0.000672972900941639
epoch,train_loss,lr
28,3.8771854639053345,0.0003004704899101718
epoch,train_loss,lr
29,3.8167542219161987,7.532393868624074e-05
